,period,uidlevel2,uidlevel3,namelevel2,namelevel3,fac_rupture
1650,201808,fEKDiQIuqeE,N3b4xbGIP6r,hl Haut Lomami Province,hl Malemba Nkulu Zone de Santé,1.0
1651,201808,fEKDiQIuqeE,QZr08cvgmWI,hl Haut Lomami Province,hl Lwamba Zone de Santé,1.0
1652,201808,fEKDiQIuqeE,qZdoTKoMddO,hl Haut Lomami Province,hl Kinkondja Zone de Santé,1.0
1653,201808,fgHCmGhaP2X,FvSLntNvpao,ke Kasai Oriental Province,ke Lubilanji Zone de Santé,2.0
1654,201808,hyvduSNKvfe,kH7KijWY3eF,tn Tanganyika Province,tn Kalemie Zone de Santé,8.0
1655,201808,hyvduSNKvfe,uz41FkMd6Gb,tn Tanganyika Province,tn Nyunzu Zone de Santé,1.0
1656,201808,iu4Zj3Zq39m,N3EOJsjCXzW,nu Nord Ubangi Province,nu Karawa Zone de Santé,1.0
1657,201808,mnOXJ2Oa5U7,Al5GBxzCgMe,tp Tshopo Province,tp Kabondo Zone de Santé,0.0
1658,201808,uyuwe6bqphf,EyMlz2Qvcmt,mn Maniema Province,mn Punia Zone de Santé,1.0
1659,201808,uyuwe6bqphf,MMeukZwYdI1,mn Maniema Province,mn Kunda Zone de Santé,1.0
1660,201808,uyuwe6bqphf,ZHRREbCOGwG,mn Maniema Province,mn Kailo Zone de Santé,4.0
1661,201808,ybgmW3kIGuq,TJpOhLF2cXo,sn Sankuru Province,sn Dikungu Zone de Santé,0.0
1662,201808,ybgmW3kIGuq,fJD7wOwwi4M,sn Sankuru Province,sn Lodja Zone de Santé,1.0
1663,201808,ybgmW3kIGuq,hdi8WfQrxeD,sn Sankuru Province,sn Tshudi Loto Zone de Santé,3.0
1664,201808,ybgmW3kIGuq,lDx3qiOSC3F,sn Sankuru Province,sn Djalo Djeka Zone de Santé,1.0
